uid,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,y
10197,1,1,113.09899850000001,0,382.32461739999997,26.11608849,1,197.75846930000003,2,3,1,0,1,15,1,1,0.6590513060000001,395,9,308.0722164,0
10198,1,1,-1.0,0,59.15823678,13.35605943,1,0.0,1,47,1,0,1,4,9,1,10.08295743,5,1,61.61546402,1
10199,1,0,116.85580470000001,0,39.85573077,61.41767583,1,11.86258242,1,30,1,0,1,6,63,6,111.3025659,57,10,54.14065934,1
10200,1,0,113.2960751,30,87.20390085,25.49776301,1,61.35364132,1,22,1,0,1,6,1,12,152.3842813,144,1,63.50351325,0
10201,1,1,-1.0,0,113.9702749,22.93252763,1,26.61617774,1,3,1,0,1,14,2,2,55.55714156,41,1,87.04003621,0
10202,1,1,117.93169990000001,0,142.81416819999998,33.10911064,1,221.70545519999996,1,2,1,0,1,6,5,1,42.75885559,92,1,124.1581338,0
10203,1,0,-1.0,0,178.1361669,17.46974746,1,0.595003255,1,2,1,0,1,18,2,0,-1.0,54,2,157.4429638,0
10204,1,1,99.66240963,28,39.85253888,54.65637591,1,36.76413835,1,0,1,0,1,1,20,1,35.47177699,23,2,37.0,0
10205,1,0,119.3428486,4,35.15339653,8.234939037,1,40.80810683,1,38,1,0,1,7,4,0,19.99993068,58,3,26.25573904,0
10206,0,0,-1.0,0,84.52638689,49.42972395,1,0.0,1,1,1,0,1,5,2,0,-1.0,59,1,75.74820488,0
10207,1,0,113.1799871,0,135.9903404,29.497837800000003,1,0.327499714,1,13,1,0,1,3,3,8,-1.0,107,2,117.98484679999999,1
10208,1,1,-1.0,12,86.011493,22.91116301,1,62.68446951,1,31,1,0,1,5,0,9,95.80124083,63,1,46.11150035,0
10209,1,1,-1.0,0,28.40058098,29.85964221,1,5.501425622,1,0,1,0,1,1,1,1,-0.989333192,14,1,13.04710893,0
10210,0,0,-1.0,12,48.87394995,7.087888287999999,1,7.11782657,1,1,1,0,1,1,1,0,40.73145432,12,1,50.73611347,0
10211,0,0,113.0071027,4,36.97956309,57.01823869,1,0.36596720200000005,1,0,1,0,1,1,56,0,32.73392452,15,1,29.70789391,0
10212,1,1,-1.0,0,116.8216419,56.14726584,1,100.1119241,1,12,1,0,1,2,7,1,-1.0,145,1,99.46586017,1
10213,0,0,-1.0,0,34.05069034,26.72661853,1,4.442104639,1,0,1,0,1,1,0,0,9.932741567999999,14,1,28.52101671,0
10214,0,0,105.52361599999999,0,94.96891016,13.63220554,1,276.8240453,1,64,1,0,1,3,1,0,-0.926487808,86,1,60.21330802,0
10215,0,0,112.7888981,4,33.24590788,10.19687093,1,12.43035268,1,0,1,0,1,1,56,0,39.41645146,15,1,24.42982526,0
10216,1,0,115.2859663,0,78.71561096,28.78074825,1,27.51645157,2,4,1,0,1,6,2,0,46.52348997,30,3,49.49082626,0
10217,1,1,-1.0,0,131.5793421,4.638694182,1,2.358934341,1,29,1,0,1,5,8,1,60.32441114,172,1,99.01401479,0
10218,0,0,103.5912278,4,52.7060181,9.938735186,1,7.947792185,1,43,1,0,1,2,5,0,118.0919476,15,1,21.71168739,0
10219,1,1,-1.0,12,77.8608412,20.49290765,1,81.46400103,2,25,1,0,1,5,0,9,93.71542029,63,1,50.11220124,0
10220,1,1,111.9934695,0,61.931083900000004,38.81902273,1,1.58419461,1,12,1,0,1,10,3,1,1.116971722,37,5,59.58490599,0
10221,1,1,-1.0,0,34.77000578,41.76582449,1,13.82861799,1,0,1,0,1,1,0,2,-1.0,10,2,37.63358589,0
10222,0,0,120.44544979999999,24,31.83464223,14.57999565,1,12.62963512,1,0,1,0,1,1,2,0,72.98316159999999,37,1,12.99127961,0
10223,0,0,-1.0,0,56.2493889,61.55320499,1,3.344253024,1,7,1,0,1,3,0,0,-1.0,21,6,60.06818283,0
10224,1,1,-1.0,0,28.57672364,2.230239582,1,0.90770984,1,0,1,0,1,3,1,1,66.42681993,12,4,30.951297999999998,1
10225,1,1,113.2017854,8,93.1077261,18.36920146,1,2.0008595000000002,1,22,1,0,1,2,24,3,79.65916802,44,9,104.13033840000001,0
10226,0,0,-1.0,0,92.62794652,54.84543797,1,0.0,1,15,1,0,1,3,4,0,-0.084184903,106,1,85.1117634,1
10227,1,1,105.97441529999999,4,128.75620849999999,7.384283798999999,1,35.98620668,1,50,1,0,1,18,20,24,133.3124191,90,2,146.80807769999998,0
10228,1,0,104.57071490000001,4,69.37209922,27.90957391,1,103.9062278,1,42,1,0,1,3,1,0,82.66160508,13,2,59.52479597,1
10229,1,1,109.22420690000001,0,55.66971713,18.27119507,1,150.9767145,1,0,1,0,1,3,1,1,24.68146264,41,1,56.27533971,0
10230,1,1,112.73999620000001,0,68.24382091,11.06086525,1,18.8679981,1,15,1,0,1,5,1,2,3.34041097,48,5,48.19767644,0
10231,0,0,-1.0,0,82.72363749,31.95298132,1,7.944790672000001,1,153,1,0,1,10,4,0,-1.0,24,2,58.85013395,1
10232,1,1,-1.0,0,132.185934,50.33030901,1,117.2815227,2,0,1,0,1,6,5,1,-1.0,11,1,106.70972350000001,0
10233,1,1,116.6115396,0,78.33662544,33.92057962,1,44.62460908,2,13,1,0,1,2,1,1,91.67462414,157,1,68.56746155,0
10234,1,1,117.8665821,0,85.37947902,16.96446438,1,-1.0,1,0,1,0,1,1,1,3,1.076062825,17,1,56.48389104,0
10235,1,0,120.25229479999999,15,39.51917796,13.86475446,1,91.50007998,1,10,1,0,1,3,1,0,52.74920812,39,1,6.509202231000001,0
10236,1,1,-1.0,0,104.2022916,5.284183564,1,2.564837636,1,5,1,0,1,2,2,1,35.12641238,106,2,119.82375630000001,0
10237,1,16,117.33869150000001,5,109.28377569999999,51.58350405,1,206.5035104,1,1,1,0,1,3,1,1,109.59242569999999,160,6,192.7799479,0
10238,0,0,113.1692689,24,27.63399912,41.09263929,1,0.052303950999999994,1,0,1,0,1,7,0,0,59.37291274,21,1,17.0,0
10239,1,1,123.34876840000001,86,69.59190457,23.82960614,1,14.52803634,1,88,1,0,1,3,3,1,178.54560759999998,31,2,93.93222897,1
10240,1,0,116.5958664,14,42.59841409,12.84884066,1,16.79149732,3,22,1,0,1,19,28,3,198.80810369999998,77,3,57.87123390000001,0
10241,1,1,114.86141370000001,0,64.82736796,48.66517923,1,45.50323087,3,1,1,0,1,10,1,1,40.9184101,69,9,74.03901899,0
10242,1,1,119.38564050000001,0,42.42224528,34.89236085,1,75.8955378,1,16,1,0,1,1,20,2,14.23353041,8,2,31.42243073,0
10243,1,108,113.3875501,0,119.8984202,39.51325398,1,0.48787928799999997,1,71,1,0,1,5,4,8,0.721926898,46,6,145.65540769999998,1
10244,1,1,111.46263789999999,5,51.01520249,21.97806553,1,73.05537686,1,0,1,0,1,2,3,0,21.83166073,39,4,38.07931002,0
10245,1,30,119.1111925,0,124.75544709999998,3.030415552,1,0.0,1,23,1,0,1,3,29,4,-1.0,95,2,109.5290729,1
10246,1,1,115.9759743,8,68.80588264,22.83511772,1,61.04368867,4,14,1,0,1,6,1,1,163.07474399999998,90,2,117.4173597,1
10247,1,1,114.6010078,0,37.32156666,14.20923532,1,7.912157013,1,30,1,0,1,3,12,1,7.356127005,5,1,24.64721953,0
10248,0,0,112.5709195,0,12.35290654,25.5496528,1,4.209549688,1,0,1,0,1,2,1,0,29.61955708,16,1,12.1263132,1
10249,0,0,114.2187794,14,15.59619618,46.86608167,1,2.3467560240000003,1,96,1,0,1,1,12,0,242.0044111,11,1,23.88205964,0
10250,1,1,118.9568726,0,45.06536694,23.9531179,1,33.00071483,1,2,1,0,1,6,1,1,9.43791479,37,7,44.22351305,0
10251,1,0,113.072549,0,217.87289790000003,14.94986833,1,42.30926365,1,25,1,0,1,4,6,0,-0.096823576,267,2,241.79472090000002,0
10252,1,1,113.13075729999998,0,170.6339233,8.175067323,1,89.46562540000001,1,25,1,0,1,6,1,1,-0.783514569,92,4,118.29027409999999,0
10253,0,0,111.83057420000002,5,107.5642787,26.83712138,1,54.18981381,1,4,1,0,1,8,6,0,107.151045,45,1,67.34955456,1
10254,1,1,105.99250049999999,6,46.88564935,29.47969719,1,28.52778499,2,23,1,0,1,10,4,1,77.87980448,34,1,39.387487,1
10255,1,16,111.82614270000002,15,100.23474540000001,25.92030473,1,716.351895,1,25,1,0,1,3,1,22,37.72375527,39,1,92.28523207,0
10256,0,0,-1.0,0,68.20288347,71.62214384,1,0.0,1,0,1,0,1,2,0,0,1.643360336,26,1,55.58853497,0
10257,1,1,118.31655649999999,0,109.33313629999999,21.21837538,1,217.8523768,1,2,1,0,1,6,5,1,28.54877044,38,1,98.17160244,0
10258,1,0,105.63282959999998,14,67.3939271,16.30415297,1,27.24216587,1,29,1,0,1,8,12,0,196.7306629,31,3,37.72509769,0
10259,1,0,115.24045490000002,88,31.21826669,36.31022409,1,55.87737489,1,49,1,0,1,3,1,0,163.50172690000002,31,1,36.55803531,0
10260,1,1,112.4349773,5,48.96473577,23.52352903,1,0.143648726,1,12,1,0,1,6,0,1,47.34568359,17,1,33.76215291,0
10261,0,0,117.2310638,0,32.52748857,13.69888968,1,11.52752555,1,12,1,0,1,5,0,0,9.907597417,19,1,17.10168647,0
10262,1,1,115.4503341,10,140.3446686,31.99588287,1,27.03392035,2,64,1,0,1,12,3,1,196.69207509999998,230,2,57.26129736,1
10263,1,1,113.90806200000002,4,28.93701808,27.53758981,1,28.98777973,1,0,1,0,1,11,5,1,77.60118038,34,1,17.0,1
10264,1,1,59.7586556,15,69.60244144,43.11015247,1,493.6161294,1,25,1,0,1,11,2,1,112.0571733,39,1,53.63938412,1
10265,1,1,112.76708740000001,0,92.05296422,26.60254107,1,97.57811665,1,7,1,0,1,3,11,1,27.57568742,40,9,75.19305934,0
10266,1,1,112.4159881,10,47.34388024,71.86706193,1,25.31064671,1,0,1,0,1,3,18,8,119.4384861,31,1,54.72292675,0
10267,1,1,-1.0,0,44.13073726,37.51098508,1,0.0,1,0,1,0,1,1,1,1,-1.0,24,3,27.6821554,0
10268,0,0,-1.0,0,63.55325293,24.56765188,1,0.0,1,9,1,0,1,4,8,0,9.009232397,52,1,67.0,1
10269,0,0,-1.0,0,60.60477789,25.37357063,1,2.7185319210000003,1,0,1,0,1,2,0,0,8.713708103,71,1,34.13464931,0
10270,1,0,109.43712079999999,46,27.872079600000003,37.29278121,1,10.62435094,1,139,1,0,1,2,5,0,134.74692219999997,22,1,28.86552244,0
10271,1,1,116.82130500000001,26,41.03696548,38.9920847,1,11.12651843,1,1,1,0,1,7,5,0,64.07399459,49,6,46.4923898,1
10272,0,0,-1.0,12,39.40234341,19.81597493,1,7.165044999,1,0,1,0,1,1,10,0,75.08549144,12,1,25.63525675,0
10273,1,1,116.0858489,0,33.88518125,28.67000683,1,21.65521752,1,30,1,0,1,2,5,2,8.889806506000001,15,2,24.05466836,0
10274,1,1,120.30122150000001,0,47.02600377,35.30031909,1,0.118568809,1,0,1,0,1,6,33,1,-1.0,34,1,33.82795839,0
10275,1,1,-1.0,0,59.18077817,22.12160015,1,3.1720228980000003,1,19,1,0,1,3,54,2,-1.0,5,2,52.222598100000006,0
10276,1,1,-1.0,9,121.7070499,39.44037977,1,0.0,1,14,1,0,1,4,1,1,85.16296264,106,16,145.12695219999998,0
10277,1,1,114.20065520000001,0,105.7536668,8.021178438,1,22.44152938,1,2,1,0,1,2,3,1,-1.0,68,1,100.55517579999999,1
10278,0,0,113.85243759999999,0,41.26782937,33.76270467,1,10.83581344,1,12,1,0,1,5,0,0,3.189005467,19,2,22.62276373,0
10279,1,1,-1.0,0,44.61134289,19.71543503,1,0.0,1,0,1,0,1,4,1,2,-1.0,24,1,47.79345999,0
10280,1,0,118.00741909999999,0,141.30726669999999,31.38389732,1,5.376200309,1,11,1,0,1,5,4,8,6.528858501,59,4,110.55482749999999,0
10281,1,1,-1.0,0,43.60850706,7.705983181000001,1,8.241123395,1,0,1,0,1,3,1,1,52.80866886,8,2,39.47431006,0
10282,1,0,-1.0,0,27.59585942,45.29915365,1,5.1083203919999995,1,0,1,0,1,2,0,0,1.373968221,10,2,31.48260559,0
10283,1,8,115.9257585,0,145.6112635,17.05183949,1,0.0,1,23,1,0,1,5,9,8,1.3233864709999998,73,2,125.80644869999999,0
10284,1,0,119.2282997,9,79.41351834,52.40199446,1,43.9319701,1,21,1,0,1,3,3,0,37.1112816,37,1,115.592463,0
10285,1,9,116.999223,56,103.2322441,10.90020008,1,0.0,2,13,1,0,1,18,5,7,124.77240829999998,88,2,108.48659099999999,0
10286,0,0,120.72213049999999,0,219.5095764,70.15704722,1,74.51946438,2,1,1,0,1,3,5,0,105.3701031,20,23,109.6655875,1
10287,1,1,-1.0,0,47.33431239,27.30859725,1,0.0222987,1,10,1,0,1,2,1,1,7.533695074,49,1,32.83196778,0
10288,1,1,111.94009229999999,0,51.88409566,0.187370158,1,14.32025027,1,26,1,0,1,5,1,1,-1.0,36,1,44.63079772,0
10289,1,1,119.0327627,8,38.41477188,4.839349336000001,1,50.9137086,1,88,1,0,1,3,4,1,177.6299734,13,2,38.92867304,1
10290,1,0,-1.0,0,22.09325402,54.2019774,1,3.3038499569999997,1,0,1,0,1,1,0,0,20.66506116,17,1,20.21194096,1
10291,1,1,117.07736820000001,8,22.6761571,18.65508955,1,7.943864277,2,42,1,0,1,11,26,1,82.94367477,76,1,21.975406699999997,0
10292,1,0,114.2663418,0,61.2538931,33.19651954,1,0.0,1,24,1,0,1,6,6,0,0.27496651899999996,37,3,46.46308995,0
10293,1,1,118.31254820000001,15,78.64083796,48.59540226,1,144.337327,3,3,1,0,1,7,20,1,92.05847522,69,1,98.53203371,1
10294,1,1,-1.0,0,34.03950962,23.88849331,1,25.83866173,1,5,1,0,1,2,0,1,24.25278483,20,4,37.34764451,1
10295,1,1,-1.0,0,116.40075290000001,6.331461225,1,13.67499237,1,5,1,0,1,4,1,1,33.49033581,33,2,146.68721259999998,0
10296,1,1,122.1632139,0,45.65769903,33.15500204,1,2.6904000989999997,1,0,1,0,1,1,1,1,-1.0,12,1,28.41534544,1
10297,1,1,118.3534054,56,91.37840175,10.88213295,1,19.28757388,2,1,1,0,1,18,21,3,86.89417359,20,2,116.8364006,0
10298,1,0,-1.0,0,56.07642088,33.61925727,1,0.0,1,0,1,0,1,10,1,0,1.779348779,24,3,36.407965600000004,0
10299,0,0,-1.0,0,92.85875617,38.35426889,1,7.883066918,2,3,1,0,1,3,2,0,5.259669685,106,6,77.58721887,1
10300,0,0,113.80739170000001,0,46.68609334,18.91946505,1,35.01582003,1,8,1,0,1,4,6,0,31.44352231,25,1,63.21737064,1
10301,1,1,-1.0,0,25.28581213,1.8625620280000001,1,19.87739663,1,19,1,0,1,4,1,2,-1.0,5,2,24.20461663,0
10302,1,0,108.2510749,4,43.64135764,12.42032913,1,78.47810051,1,0,1,0,1,1,5,9,72.19394201,42,4,61.04756289,1
10303,1,1,107.1103565,0,51.74893648,11.46201923,1,16.15620682,1,0,1,0,1,6,0,1,3.073723867,37,1,41.33687933,0
10304,1,0,110.19264709999999,0,46.52275896,13.00724104,1,2.052559991,1,3,1,0,1,5,1,0,-1.0,25,1,41.09236707,0
10305,1,16,113.99897150000001,35,106.3016081,30.88543952,1,173.1304395,6,1,1,0,1,8,4,10,172.90350519999998,72,11,160.82663390000002,0
10306,1,1,120.6487213,8,70.11139804,21.95040062,1,26.261327299999998,4,43,1,0,1,6,1,1,174.72268019999999,77,2,77.27782655,0
10307,1,1,115.9381102,4,88.98572821,15.26966465,1,54.02410313,2,1,1,0,1,4,20,7,81.37955735,90,1,117.390092,1
10308,1,1,111.95401000000001,15,69.48235742,10.81719026,1,122.03157890000001,3,2,1,0,1,4,7,1,61.66316992,86,1,84.07234770000001,0
10309,1,1,105.2206892,0,185.1334098,25.086536199999998,1,9.212775124,1,15,1,0,1,18,5,11,105.8415152,61,16,224.4108727,0
10310,0,0,119.31458870000002,0,37.08661104,9.365538547,1,15.52757648,1,24,1,0,1,5,1,0,14.48642043,25,1,25.00278539,0
10311,1,27,115.77543870000001,0,111.80368909999999,3.196523314,1,10.71066942,1,0,1,0,1,5,1,9,-0.267373402,95,6,116.66124350000001,0
10312,1,1,-1.0,0,38.17215471,24.98372574,1,44.13101627,1,0,1,0,1,2,0,1,45.37353873,24,4,20.8654104,0
10313,1,1,-1.0,0,87.37164309,10.23394497,1,113.87990970000001,1,12,1,0,1,7,5,1,71.04224845,2,1,94.4448789,0
10314,1,1,121.61405069999999,0,60.57497036,25.64580674,1,279.5643435,1,2,1,0,1,1,6,10,59.11003329,43,20,68.84831506,1
10315,0,0,121.4387065,0,36.93670554,27.79592084,1,0.41040860799999995,1,0,1,0,1,1,13,0,1.5759682419999999,25,1,23.92163443,1
10316,1,1,112.3444162,0,152.5514572,27.78574234,1,133.56122620000002,2,2,1,0,1,4,1,1,82.93002132,114,10,74.60894201,0
10317,0,0,106.71715649999999,4,51.88118367,4.4657125,1,28.35420943,1,5,1,0,1,3,6,0,55.42347251,12,11,47.42223708,1
10318,0,0,109.4184834,0,21.34376282,21.74724183,1,6.002367538,1,24,1,0,1,1,1,0,-0.45985755799999994,8,1,23.1939139,0
10319,0,0,118.96158030000001,8,28.54559352,23.74508481,1,16.33285545,1,19,1,0,1,4,26,0,135.9004476,13,1,44.0,1
10320,0,0,112.83258559999999,68,36.85217484,7.672930425,1,27.58088645,1,3,1,0,1,4,2,0,72.44070058,41,1,34.29897405,0
10321,1,1,-1.0,0,40.35555214,24.63099489,1,5.855548817000001,1,0,1,0,1,1,1,1,14.27699166,4,3,24.69829056,1
10322,1,1,113.62324029999999,8,40.66792738,25.50391954,1,14.20558666,1,96,1,0,1,2,5,1,145.1444013,31,1,27.12446045,1
10323,1,1,-1.0,0,40.56671978,16.44014799,1,0.0,1,19,1,0,1,10,1,2,-1.0,5,1,26.25594889,0
10324,1,0,117.59439109999998,26,53.76579413,18.24965134,1,25.35145586,1,7,1,0,1,5,6,0,75.82336784,39,5,48.49122674,0
10325,1,1,115.2961487,7,36.43009258,35.00598148,1,42.34355368,1,7,1,0,1,15,6,2,36.52089427,39,2,37.39477019,0
10326,1,1,118.4627418,0,68.29402656,19.32737645,1,84.09931495,1,42,1,0,1,5,12,1,48.83820677,40,1,53.81610626,0
10327,1,1,-1.0,0,113.0490586,43.04742814,1,71.34560598,1,12,1,0,1,2,7,1,-1.0,100,1,105.3049643,0
10328,1,1,-1.0,0,128.75440509999999,52.90675051,1,11.95555278,1,2,1,0,1,12,1,0,51.6402778,153,4,180.5266993,0
10329,1,30,113.2057251,0,136.4441381,27.21696568,1,0.0,1,71,1,0,1,5,5,9,-1.0,46,2,115.6058748,0
10330,1,1,116.7112625,0,100.82290379999999,18.00763996,1,120.2930604,1,4,1,0,1,3,66,1,-1.0,41,1,85.80964682,0
10331,1,1,-1.0,0,25.45137364,27.52557705,1,0.0,1,0,1,0,1,2,0,2,-1.0,24,1,14.76007575,0
10332,1,1,111.9606889,7,60.03748428,46.75702893,1,112.4313196,1,6,1,0,1,7,20,11,118.4059551,49,2,70.08384675,1
10333,0,0,112.7568675,0,111.14505009999999,14.27751335,1,38.88900054,1,8,1,0,1,10,3,0,1.7000334430000001,70,3,68.23796765,0
10334,0,0,105.5778186,0,31.00815737,26.72665835,1,11.07151697,1,12,1,0,1,3,1,0,0.142193808,8,1,35.72079837,0
10335,1,0,114.2342327,0,52.65979656,19.20313445,1,32.13715473,1,5,1,0,1,6,63,8,119.93598090000002,57,10,65.78568802,0
10336,0,0,113.00400819999999,4,62.60881851,77.05712215,1,0.0,1,4,1,0,1,4,4,0,61.48286319,21,1,55.55910687,1
10337,1,1,114.1682903,0,67.62533168,14.24867964,1,135.48303959999998,1,4,1,0,1,3,16,1,-0.511843499,39,1,49.16319376,0
10338,1,1,120.71428159999999,0,23.13371254,22.49279156,1,11.39475216,1,2,1,0,1,5,12,1,2.95542254,15,1,16.55166418,0
10339,0,0,-1.0,0,88.35218299,57.74941232,1,0.369399614,1,1,1,0,1,9,0,0,142.255602,407,2,64.01232769,0
10340,0,0,-1.0,0,85.22487655,47.441973600000004,1,0.0,1,11,1,0,1,4,4,0,-1.0,26,6,61.70699518,1
10341,1,1,118.7515639,8,30.52435156,20.70291141,1,35.28283719,1,5,1,0,1,8,28,1,157.6298725,17,1,35.10094972,0
10342,1,0,-1.0,0,112.4157838,75.16741286,1,4.004396677,1,29,1,0,1,2,6,0,28.02057315,109,3,71.35224645,0
10343,1,1,119.4008199,0,212.23645699999997,5.871155926,1,126.720906,1,25,1,0,1,6,9,1,56.20252024,114,4,140.25837099999998,0
10344,1,1,105.33830929999999,0,58.75040581,15.09811504,1,134.3041237,1,4,1,0,1,3,66,1,-1.0,41,1,56.5232338,0
10345,1,1,118.01100000000001,0,106.7695521,29.02004524,1,138.5600378,1,14,1,0,1,3,16,1,-1.0,38,10,97.05880599,0
10346,1,1,111.10374159999999,0,81.82844993,14.66256699,1,153.610675,1,4,1,0,1,3,1,1,9.950445688,41,1,48.54551879,0
10347,1,1,118.25386670000002,5,45.48272246,15.72992219,1,34.20088155,1,5,1,0,1,2,23,9,21.7738424,19,2,41.017920700000005,0
10348,1,0,113.9859726,6,56.17034648,11.58525991,1,57.82146033,1,0,1,0,1,1,4,0,65.87797822,37,1,72.61906287,0
10349,1,0,109.71771409999998,9,41.362264399999994,55.41514954,1,48.5227589,1,33,1,0,1,3,1,0,142.37236950000002,31,1,46.66576294,0
10350,1,1,114.60169920000001,0,48.15130357,24.43916098,1,45.6340778,1,0,1,0,1,1,5,1,1.319715974,17,4,38.91878334,0
10351,1,1,-1.0,0,30.64498214,14.640525699999998,1,9.952489728,1,0,1,0,1,1,1,1,2.600342755,4,4,34.52912391,0
10352,1,1,113.1444288,0,80.07419062,19.89080182,1,85.8586233,1,7,1,0,1,10,3,1,47.237034799999996,55,3,52.70347958,0
10353,1,1,113.25243359999999,0,105.98725139999999,16.792079,1,47.98142615,1,1,1,0,1,10,3,7,17.69994454,136,3,74.06199649999999,1
10354,0,0,120.5699169,0,40.99136451,25.59548151,1,9.275437968,1,0,1,0,1,1,1,0,-0.38920005799999996,12,1,8.114456475,1
10355,0,0,114.20771470000001,0,73.22604604,43.48554386,1,0.24587332,1,18,1,0,1,3,3,0,-1.0,25,1,62.90435055,0
10356,1,1,118.2536095,8,56.25236291,19.19143834,1,24.62519953,3,36,1,0,1,6,1,1,199.74131509999998,59,2,69.76370939,0
10357,1,1,117.6193507,0,298.99928650000004,36.10418615,1,43.18115899,1,3,1,0,1,4,9,0,83.06384559,174,3,166.30790359999997,1
10358,0,0,-1.0,0,58.36475575,24.09419332,1,6.030960184,1,5,1,0,1,6,1,0,-1.0,84,1,75.94528683,0
10359,1,1,-1.0,0,107.8758896,0.0,1,0.0,1,5,1,0,1,2,2,1,15.80695677,106,2,124.52827849999998,1
10360,1,0,117.0735837,14,63.90138586,25.04683899,1,29.35124111,3,22,1,0,1,19,3,3,228.427654,77,3,63.2010868,0
10361,0,0,115.17331580000001,4,14.75546828,23.92037084,1,5.071575653,1,96,1,0,1,2,5,0,178.0469253,31,1,21.77849027,1
10362,0,0,116.3577874,4,24.95950087,34.46906871,1,8.181528354,1,0,1,0,1,1,0,0,46.78256231,21,1,13.14500079,0
10363,1,1,118.41961880000001,8,64.66006191,13.49350492,1,28.21270523,3,52,1,0,1,8,27,1,169.55565980000003,77,2,65.35608888,0
10364,0,0,-1.0,0,61.83188104,28.52438108,1,0.849198405,1,0,1,0,1,1,0,0,-1.0,21,1,41.77899846,0
10365,1,1,121.81633479999999,0,63.19087028,24.12563746,1,43.07072986,2,4,1,0,1,2,1,1,71.37715369,157,1,55.77185257,0
10366,1,1,117.940242,4,86.32840221,9.223507177,1,44.52875569,1,22,1,0,1,8,1,28,139.2673517,90,1,112.9122818,0
10367,1,0,113.6433958,0,106.4942281,27.3680712,1,156.4511995,1,2,1,0,1,3,4,0,1.5366599630000002,39,36,103.4454522,0
10368,1,0,-1.0,4,26.88413651,78.47158724,1,0.0,1,37,1,0,1,3,4,0,87.43965999,17,2,27.84311313,1
10369,1,1,-1.0,0,29.08969044,24.24377042,1,15.00597568,1,0,1,0,1,1,1,1,15.70739484,12,4,27.46800005,1
10370,0,0,117.7985256,50,318.95672460000003,33.1826958,1,88.91116861,2,1,1,0,1,2,2,0,111.00422759999998,234,1,137.4382571,1
10371,1,0,114.01705940000001,0,55.17692317,9.172989519,1,16.94945813,1,18,1,0,1,7,1,0,7.341882685,36,2,94.56006031,0
10372,1,1,117.41775919999999,4,34.96874841,9.909436589,1,57.68307388,1,0,1,0,1,2,3,0,49.56527452,38,4,19.20516132,0
10373,1,1,-1.0,0,75.48403222,0.0,1,0.0,1,0,1,0,1,7,1,1,20.02865812,17,2,71.44529356,0
10374,1,1,114.69620479999999,10,134.29693799999998,26.07176532,1,29.79115579,2,6,1,0,1,18,3,1,189.3371361,95,2,64.89429139,0
10375,1,1,116.50150179999999,0,35.58045307,65.55271377,1,2.356635669,1,0,1,0,1,5,0,1,-0.267300547,12,1,19.0,1
10376,1,0,117.254057,0,144.1055525,33.80474006,1,67.77696013,1,7,1,0,1,6,1,0,2.427046594,188,1,112.37568780000001,0
10377,1,1,112.75107050000001,0,84.96029855,1.416766409,1,0.0,1,1,1,0,1,6,5,4,14.42185231,48,9,91.22550841,0
10378,1,1,-1.0,0,60.67458829999999,23.53595285,1,23.58365295,1,0,1,0,1,4,1,1,-1.0,27,2,45.90562952,1
10379,1,1,31.09475397,0,75.09551174,22.84253628,1,358.01551969999997,1,5,1,0,1,11,4,1,32.70177383,16,23,83.59013685,1
10380,0,0,-1.0,8,44.86268808,0.0,1,-0.046015300999999995,1,0,1,0,1,4,0,0,59.13836405,25,1,31.21773988,0
10381,1,405,118.5652608,30,123.917171,39.94742081,1,0.0,2,2,1,0,1,18,5,24,118.6776341,88,2,169.80523159999998,0
10382,0,0,-1.0,0,32.39830766,35.70569694,1,14.42484456,1,0,1,0,1,1,0,0,-1.0,26,1,37.12774053,0
10383,0,0,116.81778529999998,4,25.70481568,18.08189411,1,6.998982828,1,0,1,0,1,1,56,0,68.04612824,4,1,34.72255292,1
10384,0,0,105.688432,30,108.76898200000001,19.46211169,1,112.5701923,1,4,1,0,1,3,6,0,112.32817240000001,39,3,74.1072149,1
10385,1,1,115.02775590000002,0,125.9541014,73.85588517,1,246.678871,1,3,1,0,1,6,5,1,48.08608295,92,1,157.1960445,0
10386,1,0,118.527282,0,81.89029771,25.38903197,1,27.22092386,1,1,1,0,1,10,2,7,15.93734632,120,3,86.36788772,0
10387,1,0,122.75987450000001,0,105.83921459999999,26.05291236,1,58.01624156,1,57,1,0,1,12,2,0,37.80829166,86,1,94.11754414,0
10388,1,0,114.57105359999998,0,95.84623511,54.61637295,1,0.07558795,1,11,1,0,1,5,48,0,6.303209292999999,153,6,91.66952498,0
10389,1,1,-1.0,0,87.1712623,25.20594956,1,105.5350261,1,12,1,0,1,2,7,1,1.7432520319999998,85,1,66.05845144,0
10390,0,0,111.8706877,4,72.72414084,17.83506536,1,39.64780102,1,8,1,0,1,2,26,0,82.11532033,39,3,62.39734242,0
10391,1,1,114.23677020000001,4,105.0891048,46.61028718,1,41.28174251,1,8,1,0,1,29,1,1,176.3011831,427,2,80.62007357,0
10392,1,149,104.75567690000001,15,103.585383,18.39106993,1,413.99726160000006,1,2,1,0,1,12,2,22,91.05777472,39,4,76.90143908,0
10393,1,0,119.20629709999999,4,69.86528027,20.10307045,1,40.76896573,1,0,1,0,1,1,4,0,55.83711934,37,1,76.0,1
10394,1,1,111.503483,0,45.47985268,16.78766605,1,17.40184883,1,1,1,0,1,6,1,1,-1.0,48,2,39.38228425,0
